dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
6673,1/1/14,0.678,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.090,,,,,,0.046,,0.000,,0.089,0.000,,,,,0.311,,,,,,,,,,,,,,0.067,,,,,0.578,,,,,,,,,,
6673,1/1/14 0:15,0.715,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.094,,,,,,0.077,,0.000,,0.057,0.000,,,,,0.333,,,,,,,,,,,,,,0.058,,,,,0.611,,,,,,,,,,
6673,1/1/14 0:30,0.698,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.089,,,,,,0.083,,0.000,,0.044,0.000,,,,,0.341,,,,,,,,,,,,,,0.042,,,,,0.595,,,,,,,,,,
6673,1/1/14 0:45,0.579,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.010,,0.000,,0.030,0.000,,,,,0.251,,,,,,,,,,,,,,0.095,,,,,0.489,,,,,,,,,,
6673,1/1/14 1:00,0.438,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.074,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.245,,,,,,,,,,,,,,0.008,,,,,0.361,,,,,,,,,,
6673,1/1/14 1:15,0.618,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.117,,0.074,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.245,,,,,,,,,,,,,,0.113,,,,,0.523,,,,,,,,,,
6673,1/1/14 1:30,0.492,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.013,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.244,,,,,,,,,,,,,,0.013,,,,,0.409,,,,,,,,,,
6673,1/1/14 1:45,0.474,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.244,,,,,,,,,,,,,,0.060,,,,,0.393,,,,,,,,,,
6673,1/1/14 2:00,0.511,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.245,,,,,,,,,,,,,,0.066,,,,,0.427,,,,,,,,,,
6673,1/1/14 2:15,0.563,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.121,,0.074,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.244,,,,,,,,,,,,,,0.008,,,,,0.473,,,,,,,,,,
6673,1/1/14 2:30,0.548,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.245,,,,,,,,,,,,,,0.119,,,,,0.462,,,,,,,,,,
6673,1/1/14 2:45,0.440,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.246,,,,,,,,,,,,,,0.008,,,,,0.362,,,,,,,,,,
6673,1/1/14 3:00,0.623,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.121,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.246,,,,,,,,,,,,,,0.082,,,,,0.527,,,,,,,,,,
6673,1/1/14 3:15,0.493,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.246,,,,,,,,,,,,,,0.045,,,,,0.410,,,,,,,,,,
6673,1/1/14 3:30,0.445,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.028,,,,,0.367,,,,,,,,,,
6673,1/1/14 3:45,0.654,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.105,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.097,,,,,0.554,,,,,,,,,,
6673,1/1/14 4:00,0.443,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.008,,,,,0.364,,,,,,,,,,
6673,1/1/14 4:15,0.523,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.013,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.104,,,,,0.437,,,,,,,,,,
6673,1/1/14 4:30,0.597,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.117,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.022,,,,,0.502,,,,,,,,,,
6673,1/1/14 4:45,0.466,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.047,,,,,0.385,,,,,,,,,,
6673,1/1/14 5:00,0.622,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.116,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.081,,,,,0.524,,,,,,,,,,
6673,1/1/14 5:15,0.478,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.013,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.008,,,,,0.395,,,,,,,,,,
6673,1/1/14 5:30,0.546,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.033,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.248,,,,,,,,,,,,,,0.119,,,,,0.456,,,,,,,,,,
6673,1/1/14 5:45,0.578,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.096,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.008,,,,,0.485,,,,,,,,,,
6673,1/1/14 6:00,0.480,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.061,,,,,0.397,,,,,,,,,,
6673,1/1/14 6:15,0.612,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.096,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.065,,,,,0.516,,,,,,,,,,
6673,1/1/14 6:30,0.443,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.008,,,,,0.364,,,,,,,,,,
6673,1/1/14 6:45,0.677,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.129,,0.075,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.247,,,,,,,,,,,,,,0.119,,,,,0.575,,,,,,,,,,
6673,1/1/14 7:00,0.504,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.089,,,,,,0.046,,0.000,,0.023,0.000,,,,,0.256,,,,,,,,,,,,,,0.008,,,,,0.419,,,,,,,,,,
6673,1/1/14 7:15,0.548,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.093,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.281,,,,,,,,,,,,,,0.077,,,,,0.458,,,,,,,,,,
6673,1/1/14 7:30,0.619,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.129,,0.089,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.233,,,,,,,,,,,,,,0.049,,,,,0.522,,,,,,,,,,
6673,1/1/14 7:45,0.423,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.086,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.013,,,,,0.346,,,,,,,,,,
6673,1/1/14 8:00,0.657,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.121,,0.083,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.114,,,,,0.557,,,,,,,,,,
6673,1/1/14 8:15,0.418,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.080,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.008,,,,,0.342,,,,,,,,,,
6673,1/1/14 8:30,0.479,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.080,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.086,,,,,0.397,,,,,,,,,,
6673,1/1/14 8:45,0.581,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.112,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.041,,,,,0.488,,,,,,,,,,
6673,1/1/14 9:00,0.417,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.024,,,,,0.341,,,,,,,,,,
6673,1/1/14 9:15,0.527,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.102,,,,,0.440,,,,,,,,,,
6673,1/1/14 9:30,0.552,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.130,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.008,,,,,0.461,,,,,,,,,,
6673,1/1/14 9:45,0.489,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.095,,,,,0.405,,,,,,,,,,
6673,1/1/14 10:00,0.454,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.031,,,,,0.374,,,,,,,,,,
6673,1/1/14 10:15,0.558,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.128,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.032,,,,,0.467,,,,,,,,,,
6673,1/1/14 10:30,0.518,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.095,,,,,0.433,,,,,,,,,,
6673,1/1/14 10:45,0.497,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.109,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.233,,,,,,,,,,,,,,0.008,,,,,0.412,,,,,,,,,,
6673,1/1/14 11:00,0.534,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.021,,0.079,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.096,,,,,0.446,,,,,,,,,,
6673,1/1/14 11:15,0.454,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.011,,0.078,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.032,,,,,0.373,,,,,,,,,,
6673,1/1/14 11:30,0.557,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.126,,0.077,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.233,,,,,,,,,,,,,,0.032,,,,,0.466,,,,,,,,,,
6673,1/1/14 11:45,0.515,0.034,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.077,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.233,,,,,,,,,,,,,,0.094,,,,,0.429,,,,,,,,,,
6673,1/1/14 12:00,0.465,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.086,,0.076,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.233,,,,,,,,,,,,,,0.008,,,,,0.385,,,,,,,,,,
6673,1/1/14 12:15,0.573,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.052,,0.076,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.233,,,,,,,,,,,,,,0.101,,,,,0.482,,,,,,,,,,
6673,1/1/14 12:30,0.448,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.077,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.026,,,,,0.370,,,,,,,,,,
6673,1/1/14 12:45,0.541,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.121,,0.076,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.233,,,,,,,,,,,,,,0.035,,,,,0.453,,,,,,,,,,
6673,1/1/14 13:00,0.520,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.076,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.234,,,,,,,,,,,,,,0.091,,,,,0.435,,,,,,,,,,
6673,1/1/14 13:15,0.416,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.076,,,,,,0.000,,0.000,,0.014,0.000,,,,,0.235,,,,,,,,,,,,,,0.008,,,,,0.340,,,,,,,,,,
6673,1/1/14 13:30,0.625,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.130,,0.077,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.235,,,,,,,,,,,,,,0.098,,,,,0.527,,,,,,,,,,
6673,1/1/14 13:45,0.420,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.035,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.236,,,,,,,,,,,,,,0.029,,,,,0.343,,,,,,,,,,
6673,1/1/14 14:00,0.362,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.011,,0.012,,,,,,0.000,,0.000,,0.014,0.000,,,,,0.236,,,,,,,,,,,,,,0.033,,,,,0.291,,,,,,,,,,
6673,1/1/14 14:15,0.577,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.117,,0.011,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.236,,,,,,,,,,,,,,0.093,,,,,0.485,,,,,,,,,,
6673,1/1/14 14:30,0.352,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.009,,0.010,,,,,,0.000,,0.000,,0.014,0.000,,,,,0.236,,,,,,,,,,,,,,0.008,,,,,0.282,,,,,,,,,,
6673,1/1/14 14:45,0.481,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.086,,0.010,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.236,,,,,,,,,,,,,,0.101,,,,,0.398,,,,,,,,,,
6673,1/1/14 15:00,0.449,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.035,,0.010,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.236,,,,,,,,,,,,,,0.026,,,,,0.369,,,,,,,,,,
6673,1/1/14 15:15,0.415,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.009,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.236,,,,,,,,,,,,,,0.087,,,,,0.339,,,,,,,,,,
6673,1/1/14 15:30,0.543,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.111,,0.020,,,,,,0.000,,0.000,,0.015,0.000,,,,,0.236,,,,,,,,,,,,,,0.059,,,,,0.454,,,,,,,,,,
6673,1/1/14 15:45,0.370,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.009,,0.009,,,,,,0.000,,0.000,,0.018,0.000,,,,,0.236,,,,,,,,,,,,,,0.039,,,,,0.299,,,,,,,,,,
6673,1/1/14 16:00,0.445,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.010,,,,,,0.000,,0.000,,0.017,0.000,,,,,0.236,,,,,,,,,,,,,,0.086,,,,,0.367,,,,,,,,,,
6673,1/1/14 16:15,0.458,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.089,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.236,,,,,,,,,,,,,,0.008,,,,,0.377,,,,,,,,,,
6673,1/1/14 16:30,0.458,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.237,,,,,,,,,,,,,,0.116,,,,,0.379,,,,,,,,,,
6673,1/1/14 16:45,0.377,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.009,,0.009,,,,,,0.000,,0.000,,0.014,0.000,,,,,0.268,,,,,,,,,,,,,,0.009,,,,,0.305,,,,,,,,,,
6673,1/1/14 17:00,0.539,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.311,,,,,,,,,,,,,,0.125,,,,,0.452,,,,,,,,,,
6673,1/1/14 17:15,0.480,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.014,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.341,,,,,,,,,,,,,,0.008,,,,,0.398,,,,,,,,,,
6673,1/1/14 17:30,0.539,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.342,,,,,,,,,,,,,,0.095,,,,,0.452,,,,,,,,,,
6673,1/1/14 17:45,0.515,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.009,,0.010,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.342,,,,,,,,,,,,,,0.042,,,,,0.430,,,,,,,,,,
6673,1/1/14 18:00,0.408,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.014,0.000,,,,,0.247,,,,,,,,,,,,,,0.045,,,,,0.334,,,,,,,,,,
6673,1/1/14 18:15,0.354,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.014,0.000,,,,,0.154,,,,,,,,,,,,,,0.086,,,,,0.284,,,,,,,,,,
6673,1/1/14 18:30,0.272,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.015,,0.000,,0.014,0.000,,,,,0.155,,,,,,,,,,,,,,0.008,,,,,0.209,,,,,,,,,,
6673,1/1/14 18:45,0.416,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.014,,,,,,0.043,,0.000,,0.013,0.000,,,,,0.153,,,,,,,,,,,,,,0.120,,,,,0.340,,,,,,,,,,
6673,1/1/14 19:00,0.305,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.044,,0.000,,0.014,0.000,,,,,0.153,,,,,,,,,,,,,,0.008,,,,,0.239,,,,,,,,,,
6673,1/1/14 19:15,0.586,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.004,,0.000,,0.013,0.000,,,,,0.378,,,,,,,,,,,,,,0.094,,,,,0.494,,,,,,,,,,
6673,1/1/14 19:30,0.299,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.014,0.000,,,,,0.150,,,,,,,,,,,,,,0.037,,,,,0.235,,,,,,,,,,
6673,1/1/14 19:45,0.365,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.016,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.206,,,,,,,,,,,,,,0.065,,,,,0.294,,,,,,,,,,
6673,1/1/14 20:00,0.462,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.094,,,,,,0.090,,0.000,,0.014,0.000,,,,,0.114,,,,,,,,,,,,,,0.067,,,,,0.381,,,,,,,,,,
6673,1/1/14 20:15,0.237,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.020,,,,,,0.007,,0.000,,0.014,0.000,,,,,0.113,,,,,,,,,,,,,,0.017,,,,,0.178,,,,,,,,,,
6673,1/1/14 20:30,0.453,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.016,,,,,,0.000,,0.000,,0.013,0.000,,,,,0.247,,,,,,,,,,,,,,0.112,,,,,0.374,,,,,,,,,,
6673,1/1/14 20:45,0.364,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.014,0.000,,,,,0.227,,,,,,,,,,,,,,0.008,,,,,0.293,,,,,,,,,,
6673,1/1/14 21:00,0.456,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.110,,0.013,0.000,,,,,0.153,,,,,,,,,,,,,,0.128,,,,,0.376,,,,,,,,,,
6673,1/1/14 21:15,0.526,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.014,,,,,,0.000,,0.000,,0.018,0.000,,,,,0.118,,,,,,,,,,,,,,0.275,,,,,0.439,,,,,,,,,,
6673,1/1/14 21:30,0.240,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.023,0.000,,,,,0.046,,,,,,,,,,,,,,0.110,,,,,0.180,,,,,,,,,,
6673,1/1/14 21:45,0.294,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.145,,,,,0.229,,,,,,,,,,
6673,1/1/14 22:00,0.272,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.109,,,,,0.210,,,,,,,,,,
6673,1/1/14 22:15,0.157,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.008,,,,,0.105,,,,,,,,,,
6673,1/1/14 22:30,0.242,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.109,,,,,0.183,,,,,,,,,,
6673,1/1/14 22:45,0.214,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.050,,,,,0.157,,,,,,,,,,
6673,1/1/14 23:00,0.166,0.036,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.033,,,,,0.113,,,,,,,,,,
6673,1/1/14 23:15,0.275,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.112,,,,,0.213,,,,,,,,,,
6673,1/1/14 23:30,0.157,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.009,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.008,,,,,0.105,,,,,,,,,,
6673,1/1/14 23:45,0.287,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.067,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.046,,,,,,,,,,,,,,0.106,,,,,0.224,,,,,,,,,,
6673,1/2/14,0.260,0.035,,,,,,,,,,,,0.000,,,,,,0.005,,,0.008,,0.075,,,,,,0.000,,0.000,,0.028,0.000,,,,,0.046,,,,,,,,,,,,,,0.031,,,,,0.199,,,,,,,,,,
6673,1/2/14 0:15,0.247,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.074,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.046,,,,,,,,,,,,,,0.050,,,,,0.187,,,,,,,,,,
6673,1/2/14 0:30,0.308,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.073,,,,,,0.000,,0.000,,0.027,0.000,,,,,0.046,,,,,,,,,,,,,,0.083,,,,,0.243,,,,,,,,,,
6673,1/2/14 0:45,0.275,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.085,,,,,,0.005,,0.000,,0.069,0.000,,,,,0.046,,,,,,,,,,,,,,0.008,,,,,0.212,,,,,,,,,,
6673,1/2/14 1:00,0.445,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.087,,,,,,0.000,,0.000,,0.094,0.000,,,,,0.089,,,,,,,,,,,,,,0.124,,,,,0.367,,,,,,,,,,
6673,1/2/14 1:15,0.427,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.088,,,,,,0.039,,0.000,,0.095,0.000,,,,,0.112,,,,,,,,,,,,,,0.009,,,,,0.350,,,,,,,,,,
6673,1/2/14 1:30,0.485,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.090,,,,,,0.048,,0.000,,0.096,0.000,,,,,0.113,,,,,,,,,,,,,,0.069,,,,,0.401,,,,,,,,,,
6673,1/2/14 1:45,0.762,0.036,,,,,,,,,,,,0.000,,,,,,0.004,,,0.009,,0.089,,,,,,0.086,,0.000,,0.268,0.000,,,,,0.207,,,,,,,,,,,,,,0.062,,,,,0.649,,,,,,,,,,
6673,1/2/14 2:00,0.547,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.088,,,,,,0.091,,0.000,,0.084,0.000,,,,,0.131,,,,,,,,,,,,,,0.013,,,,,0.457,,,,,,,,,,
6673,1/2/14 2:15,0.579,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.088,,,,,,0.091,,0.000,,0.091,0.000,,,,,0.112,,,,,,,,,,,,,,0.118,,,,,0.487,,,,,,,,,,
6673,1/2/14 2:30,0.467,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.088,,,,,,0.091,,0.000,,0.091,0.000,,,,,0.111,,,,,,,,,,,,,,0.008,,,,,0.384,,,,,,,,,,
6673,1/2/14 2:45,0.499,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.088,,,,,,0.056,,0.000,,0.090,0.000,,,,,0.111,,,,,,,,,,,,,,0.092,,,,,0.414,,,,,,,,,,
6673,1/2/14 3:00,0.511,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.089,,,,,,0.075,,0.000,,0.061,0.000,,,,,0.113,,,,,,,,,,,,,,0.076,,,,,0.425,,,,,,,,,,
6673,1/2/14 3:15,0.397,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.088,,,,,,0.091,,0.000,,0.027,0.000,,,,,0.112,,,,,,,,,,,,,,0.023,,,,,0.322,,,,,,,,,,
6673,1/2/14 3:30,0.492,0.035,,,,,,,,,,,,0.000,,,,,,0.004,,,0.008,,0.088,,,,,,0.056,,0.000,,0.028,0.000,,,,,0.112,,,,,,,,,,,,,,0.114,,,,,0.410,,,,,,,,,,
